"Name","Type","Detection.Method","Mass","Radius","Flux","Tsurf","Period","Distance","Age","ESI","Habitable"
"OGLE-2014-BLG-0676L b","Jovian","Microlensing",1169,13,842.853577881192,971.489553461696,79940.7559943925,8708,4.37450250455373,0.257026875699888,"No"
"HD 128311 c","K Cold Jovian","Radial Velocity",1204,13,0.1,971.489553461696,921,53.3,0.96,0.16,"No"
"HD 195019 b","G Hot Jovian","Radial Velocity",1264,13,109,971.489553461696,18.2,122,3.2,0.08,"No"
"HR 8799 d","A Cold Jovian","Imaging",3000,13,0.011,971.489553461696,37000,134,0.06,0.08,"No"
"HD 24040 b","G Cold Jovian","Radial Velocity",1226,13,0.078,971.489553461696,3668,152,6.68,0.14,"No"
"OGLE-2005-BLG-071L b","Jovian","Microlensing",1200,13,842.853577881192,971.489553461696,79940.7559943925,10436,4.37450250455373,0.257026875699888,"No"
"KMT-2019-BLG-1552L b","Jovian","Microlensing",1287,13,842.853577881192,971.489553461696,79940.7559943925,15003,4.37450250455373,0.257026875699888,"No"
"WASP-37 b","G Hot Jovian","Transit",572,13,478,971.489553461696,3.58,1281,11,0.07,"No"
"Kepler-785 b","K Hot Jovian","Transit",112,13.02,331,971.489553461696,1.97,2094,2.82,0.07,"No"
"K2-371 b","K Hot Jovian","Transit",112,13.02,179,971.489553461696,3.11,1444,4.37450250455373,0.07,"No"
"WASP-70 A b","G Hot Jovian","Transit",187,13.05,616,971.489553461696,3.71,725,9.5,0.07,"No"
"TOI-4087 b","F Hot Jovian","Transit",232,13.05,750,971.489553461696,3.18,983,0.8,0.07,"No"
"HATS-77 b","K Hot Jovian","Transit",436,13.06,78.4,971.489553461696,3.09,1422,12.1,0.08,"No"
"CoRoT-6 b","F Hot Jovian","Transit",940,13.07,145,971.489553461696,8.89,2104,2.5,0.08,"No"
"WASP-50 b","G Hot Jovian","Transit",466,13.07,738,971.489553461696,1.96,602,7,0.07,"No"
"TOI-3688 A b","G Hot Jovian","Transit",311,13.08,922,971.489553461696,3.25,1292,3.3,0.07,"No"
"HATS-2 b","K Hot Jovian","Transit",427,13.09,1019,971.489553461696,1.35,1115,9.7,0.07,"No"
"HR 5183 b","G Cold Jovian","Radial Velocity",1052,13.1,0.014,971.489553461696,27000,102,7.7,0.08,"No"
"WASP-41 c","G Warm Jovian","Radial Velocity",1010,13.1,0.58,971.489553461696,421,532,1.2,0.37,"Yes"
"HAT-P-17 c","K Cold Jovian","Radial Velocity",1080,13.1,0.018,971.489553461696,5584,301,7.8,0.09,"No"
"HD 73526 b","G Hot Jovian","Radial Velocity",978,13.1,5.25,971.489553461696,188,317,9.2,0.23,"No"
"HD 220842 b","F Hot Jovian","Radial Velocity",1010,13.1,4.54,971.489553461696,218,210,4.37450250455373,0.24,"No"
"GJ 3021 b","G Hot Jovian","Radial Velocity",1071,13.1,3.2,971.489553461696,133,57.3,0.37,0.29,"Yes"
"HD 37605 c","K Cold Jovian","Radial Velocity",1013,13.1,0.043,971.489553461696,2720,152,5.65,0.11,"No"
"OGLE-2019-BLG-0362L b","Jovian","Microlensing",1036,13.1,842.853577881192,971.489553461696,79940.7559943925,19014,4.37450250455373,0.257026875699888,"No"
"14 And b","K Hot Jovian","Radial Velocity",1131,13.1,115,971.489553461696,186,246,4.5,0.08,"No"
"HD 108202 b","K Cold Jovian","Radial Velocity",953,13.1,0.015,971.489553461696,2990,126,6.5,0.08,"No"
"AF Lep b","F Cold Jovian","Imaging",1017,13.1,0.028,971.489553461696,8030,87.6,0.024,0.1,"No"
"OGLE-2019-BLG-0468L b","G Jovian","Microlensing",1090,13.1,842.853577881192,971.489553461696,79940.7559943925,14350,4.37450250455373,0.257026875699888,"No"
"Kepler-88 d","G Cold Jovian","Radial Velocity",965,13.1,0.12,971.489553461696,1403,1229,1.6,0.17,"No"
"HD 114613 b","G Cold Jovian","Radial Velocity",113,13.1,0.16,971.489553461696,4000,66.2,4.55,0.21,"No"
"HD 13167 b","G Warm Jovian","Radial Velocity",1052,13.1,0.66,971.489553461696,2613,485,4.37450250455373,0.38,"Yes"
"HD 18015 b","G Warm Jovian","Radial Velocity",1048,13.1,0.64,971.489553461696,2278,403,4.37450250455373,0.37,"Yes"
"HD 221287 b","F Warm Jovian","Radial Velocity",982,13.1,1.07,971.489553461696,456,182,1.3,0.39,"Yes"
"KMT-2016-BLG-1107L b","Jovian","Microlensing",1043,13.1,842.853577881192,971.489553461696,79940.7559943925,21692,4.37450250455373,0.257026875699888,"No"
"91 Aqr b","K Hot Jovian","Radial Velocity",1017,13.1,100,971.489553461696,181,143,3.56,0.08,"No"
"HD 203387 b","K Hot Jovian","Radial Velocity",1106,13.1,33.9,971.489553461696,512,201,4.37450250455373,0.1,"No"
"HD 112570 b","K Hot Jovian","Radial Velocity",1086,13.1,2.98,971.489553461696,2615,329,5.45,0.3,"Yes"
"HD 102843 b","K Cold Jovian","Radial Velocity",113,13.1,0.044,971.489553461696,3090,204,4.37450250455373,0.11,"No"
"HD 183263 b","G Warm Jovian","Radial Velocity",1103,13.1,0.9,971.489553461696,624,176,8.13,0.39,"Yes"
"81 Cet b","G Hot Jovian","Radial Velocity",1051,13.1,13,971.489553461696,1005,330,4.37450250455373,0.14,"No"
"OGLE-2015-BLG-0954L b","Jovian","Microlensing",1100,13.1,842.853577881192,971.489553461696,79940.7559943925,3913,4.37450250455373,0.257026875699888,"No"
"HD 67087 b","F Hot Jovian","Radial Velocity",973,13.1,3.02,971.489553461696,352,249,1.45,0.3,"Yes"
"eps Ind A b","K Cold Jovian","Radial Velocity",1032,13.1,0.0019,971.489553461696,16510,11.9,4.7,0.07,"No"
"V0391 Peg b","B Hot Jovian","Pulsation Timing Variations",1017,13.1,9.38,971.489553461696,1170,3900,10,0.17,"No"
"HD 69123 b","K Hot Jovian","Radial Velocity",982,13.1,4.88,971.489553461696,1193,244,4.37450250455373,0.23,"No"
"HD 95089 c","G Warm Jovian","Radial Velocity",1096,13.1,1.25,971.489553461696,1785,446,1.85,0.39,"Yes"
"HD 142245 b","K Hot Jovian","Radial Velocity",975,13.1,1.75,971.489553461696,1299,317,2.3,0.36,"Yes"
"HD 213472 b","G Cold Jovian","Radial Velocity",1112,13.1,0.013,971.489553461696,17000,210,4.37450250455373,0.08,"No"
"TYC 3318-01333-1 b","K Hot Jovian","Radial Velocity",1086,13.1,8.15,971.489553461696,562,1600,4.37450250455373,0.18,"No"
"HD 18742 b","G Hot Jovian","Radial Velocity",1080,13.1,4.2,971.489553461696,766,530,2.3,0.25,"No"
"HD 4732 c","K Warm Jovian","Radial Velocity",1069,13.1,0.6,971.489553461696,3184,178,1.47,0.37,"Yes"
"OGLE-2017-BLG-1099L b","Jovian","Microlensing",959,13.1,842.853577881192,971.489553461696,79940.7559943925,23646,4.37450250455373,0.257026875699888,"No"
"HD 169142 b","A Cold Jovian","Imaging",953,13.1,0.0042,971.489553461696,79940.7559943925,370,0.006,0.07,"No"
"HD 113337 b","F Hot Jovian","Radial Velocity",1035,13.1,4.27,971.489553461696,317,118,0.15,0.25,"No"
"OGLE-2019-BLG-0679L b","Jovian","Microlensing",1061,13.1,842.853577881192,971.489553461696,79940.7559943925,18362,4.37450250455373,0.257026875699888,"No"
"CoRoT-16 b","G Hot Jovian","Transit",170,13.11,101,971.489553461696,5.35,2388,6.73,0.08,"No"
"Kepler-40 b","F Hot Jovian","Transit",699,13.11,1029,971.489553461696,6.87,7517,2.8,0.07,"No"
"HAT-P-29 b","F Hot Jovian","Transit",279,13.12,422,971.489553461696,5.72,1022,2.2,0.07,"No"
"TOI-677 b","F Hot Jovian","Transit",392,13.12,211,971.489553461696,11.2,462,2.92,0.07,"No"
"HR 8799 e","A Cold Jovian","Imaging",3178,13.12,0.02,971.489553461696,20815,134,0.03,0.09,"No"
"Kepler-93 c","G Cold Jovian","Radial Velocity",954,13.12,0.13,971.489553461696,1460,312,5.05,0.19,"No"
"TOI-905 b","G Hot Jovian","Transit",211,13.13,335,971.489553461696,3.74,517,3.4,0.07,"No"
"TOI-3819 b","G Hot Jovian","Transit",352,13.14,1181,971.489553461696,3.24,1820,4.5,0.07,"No"
"WASP-46 b","G Hot Jovian","Transit",607,13.16,1420,971.489553461696,1.43,1224,9.6,0.07,"No"
"TOI-2977 b","G Hot Jovian","Transit",533,13.16,949,971.489553461696,2.35,2271.62176407314,9.8,0.07,"No"
"Kepler-706 b","G Hot Jovian","Transit",114,13.17,13,971.489553461696,41.4,2891,4.79,0.14,"No"
"HATS-30 b","G Hot Jovian","Transit",224,13.17,662,971.489553461696,3.17,1115,2.3,0.07,"No"
"Kepler-670 b","G Hot Jovian","Transit",114,13.18,541,971.489553461696,2.82,3065,4.79,0.07,"No"
"HIP 12961 b","M Hot Jovian","Radial Velocity",114,13.2,1.61,971.489553461696,57.4,76.2,4.37450250455373,0.37,"Yes"
"WASP-107 c","K Cold Jovian","Radial Velocity",115,13.2,0.042,971.489553461696,1088,211,3.4,0.11,"No"
"HD 37605 b","K Hot Jovian","Radial Velocity",854,13.2,10.6,971.489553461696,55,152,5.65,0.16,"No"
"HD 181342 b","K Hot Jovian","Radial Velocity",807,13.2,4.73,971.489553461696,564,392,1.8,0.24,"No"
"HD 125612 b","G Warm Jovian","Radial Velocity",945,13.2,0.7,971.489553461696,557,187,1.77,0.38,"Yes"
"HD 75898 b","G Hot Jovian","Radial Velocity",861,13.2,2.05,971.489553461696,422,254,3.56,0.35,"Yes"
"HD 167677 b","G Cold Jovian","Radial Velocity",905,13.2,0.091,971.489553461696,1820,177,11.5,0.15,"No"
"HD 32518 b","K Hot Jovian","Radial Velocity",905,13.2,131,971.489553461696,157,398,5.83,0.08,"No"
"HD 165155 b","G Warm Jovian","Radial Velocity",918,13.2,0.56,971.489553461696,434,206,11,0.36,"Yes"
"HD 113538 b","K Cold Jovian","Radial Velocity",114,13.2,0.059,971.489553461696,663,53.1,4.3,0.13,"No"
"HD 1502 b","K Hot Jovian","Radial Velocity",874,13.2,7.28,971.489553461696,428,622,2.4,0.19,"No"
"HD 64121 b","G Hot Jovian","Radial Velocity",813,13.2,7.81,971.489553461696,623,423,4.37450250455373,0.18,"No"
"KMT-2019-BLG-1715L b","Jovian","Microlensing",813,13.2,842.853577881192,971.489553461696,79940.7559943925,12589,4.37450250455373,0.257026875699888,"No"
"HIP 109600 b","G Warm Jovian","Radial Velocity",851,13.2,1.7,971.489553461696,232,216,4.37450250455373,0.37,"Yes"
"KMT-2016-BLG-2397L b","Jovian","Microlensing",836,13.2,842.853577881192,971.489553461696,79940.7559943925,15916,4.37450250455373,0.257026875699888,"No"
"HD 12484 b","F Hot Jovian","Radial Velocity",947,13.2,12,971.489553461696,58.8,157,4.37450250455373,0.15,"No"
"HD 152079 b","G Cold Jovian","Radial Velocity",845,13.2,0.086,971.489553461696,2918,286,1.62,0.15,"No"
"HD 153950 b","F Warm Jovian","Radial Velocity",937,13.2,1.44,971.489553461696,499,158,4.3,0.38,"Yes"
"HD 40956 b","K Hot Jovian","Radial Velocity",858,13.2,24.2,971.489553461696,578,380,1.35,0.11,"No"
"HD 169830 b","F Hot Jovian","Radial Velocity",804,13.2,8.21,971.489553461696,225,122,2.8,0.18,"No"
"OGLE-2003-BLG-235L b","K Jovian","Microlensing",830,13.2,842.853577881192,971.489553461696,79940.7559943925,18917,4.37450250455373,0.257026875699888,"No"
"OGLE-2012-BLG-0406L b","Jovian","Microlensing",868,13.2,842.853577881192,971.489553461696,79940.7559943925,16209,4.37450250455373,0.257026875699888,"No"
"OGLE-2013-BLG-1761L b","Jovian","Microlensing",860,13.2,842.853577881192,971.489553461696,79940.7559943925,22504,4.37450250455373,0.257026875699888,"No"
"OGLE-2018-BLG-1011L c","Jovian","Microlensing",890,13.2,842.853577881192,971.489553461696,79940.7559943925,23157,4.37450250455373,0.257026875699888,"No"
"47 UMa b","G Warm Jovian","Radial Velocity",804,13.2,0.36,971.489553461696,1078,45,6.48,0.31,"Yes"
"HD 43691 b","G Hot Jovian","Radial Velocity",810,13.2,56,971.489553461696,37,279,2.39,0.09,"No"
"HD 41004 A b","K Cold Jovian","Radial Velocity",807,13.2,0.22,971.489553461696,963,119,1,0.24,"No"
"HD 50499 c","G Cold Jovian","Radial Velocity",931,13.2,0.029,971.489553461696,8619,150,2.4,0.1,"No"
"HD 217107 c","G Cold Jovian","Radial Velocity",826,13.2,0.052,971.489553461696,4270,65.4,5.84,0.12,"No"
"HD 196885 A b","F Warm Jovian","Radial Velocity",819,13.2,0.49,971.489553461696,1333,111,3.12,0.35,"Yes"
"MOA-2009-BLG-387L b","Jovian","Microlensing",830,13.2,842.853577881192,971.489553461696,1980,18558,4.37450250455373,0.257026875699888,"No"
"HD 103891 b","F Warm Jovian","Radial Velocity",918,13.2,0.6,971.489553461696,1919,181,3.68,0.37,"Yes"
"HD 13931 b","G Cold Jovian","Radial Velocity",889,13.2,0.059,971.489553461696,4218,154,8.4,0.13,"No"
"HD 23079 b","F Warm Jovian","Radial Velocity",829,13.2,0.53,971.489553461696,730,109,2,0.36,"Yes"
"MOA-2016-BLG-227L b","Jovian","Microlensing",890,13.2,842.853577881192,971.489553461696,79940.7559943925,21200,4.37450250455373,0.257026875699888,"No"
"HD 154857 c","G Cold Jovian","Radial Velocity",819,13.2,0.16,971.489553461696,3452,206,5.64,0.21,"No"
"HD 72659 b","G Cold Jovian","Radial Velocity",949,13.2,0.11,971.489553461696,3549,169,6.5,0.17,"No"
"HD 145457 b","K Hot Jovian","Radial Velocity",888,13.2,78.3,971.489553461696,176,441,2.6,0.08,"No"
"HD 171028 b","G Hot Jovian","Radial Velocity",832,13.2,3.84,971.489553461696,550,364,8.59,0.26,"No"
"MOA-2013-BLG-220L b","Jovian","Microlensing",871,13.2,842.853577881192,971.489553461696,79940.7559943925,21917,4.37450250455373,0.257026875699888,"No"
"OGLE-2015-BLG-1649L b","Jovian","Microlensing",807,13.2,842.853577881192,971.489553461696,79940.7559943925,13796,4.37450250455373,0.257026875699888,"No"
"HD 109286 b","G Warm Jovian","Radial Velocity",950,13.2,0.55,971.489553461696,520,180,4.37450250455373,0.36,"Yes"
"HAT-P-37 b","G Hot Jovian","Transit",371,13.2,431,971.489553461696,2.8,1273,3.6,0.07,"No"
"HATS-43 b","K Hot Jovian","Transit",83,13.23,166,971.489553461696,4.39,1181,8.6,0.07,"No"
"WASP-71 b","F Hot Jovian","Transit",441,13.23,2743,971.489553461696,2.9,1183,3,0.07,"No"
"TOI-4463 A b","G Hot Jovian","Transit",252,13.26,629,971.489553461696,2.88,564,4.1,0.07,"No"
"WASP-181 b","G Hot Jovian","Transit",95,13.27,380,971.489553461696,4.52,1426,2.5,0.07,"No"
"75 Cet b","G Hot Jovian","Radial Velocity",787,13.3,14.2,971.489553461696,696,270,4.37450250455373,0.14,"No"
"HAT-P-11 c","K Cold Jovian","Radial Velocity",731,13.3,0.02,971.489553461696,3407,123,6.5,0.09,"No"
"HD 73526 c","G Hot Jovian","Radial Velocity",715,13.3,2.14,971.489553461696,379,317,9.59,0.34,"Yes"
"nu Oct A b","K Hot Jovian","Radial Velocity",762,13.3,10.9,971.489553461696,417,69.1,2.8,0.15,"No"
"HD 180053 b","K Hot Jovian","Radial Velocity",697,13.3,17.7,971.489553461696,213,446,4.37450250455373,0.12,"No"
"HD 290327 b","G Cold Jovian","Radial Velocity",772,13.3,0.062,971.489553461696,2443,184,4.37450250455373,0.13,"No"
"HIP 54597 b","K Cold Jovian","Radial Velocity",762,13.3,0.013,971.489553461696,3274,129,4.3,0.08,"No"
"HD 12661 b","K Hot Jovian","Radial Velocity",772,13.3,2.08,971.489553461696,262,123,6.39,0.34,"Yes"
"HD 4203 b","G Warm Jovian","Radial Velocity",708,13.3,1.68,971.489553461696,431,265,8.52,0.37,"Yes"
"HD 62509 b","K Hot Jovian","Radial Velocity",731,13.3,15.2,971.489553461696,589,33.7,0.98,0.13,"No"
"mu Leo b","K Hot Jovian","Radial Velocity",762,13.3,52,971.489553461696,357,106,3.35,0.09,"No"
"HD 212771 b","G Hot Jovian","Radial Velocity",759,13.3,10.9,971.489553461696,380,362,6,0.15,"No"
"HR 810 b","G Hot Jovian","Radial Velocity",721,13.3,2.14,971.489553461696,302,56.5,2.72,0.34,"Yes"
"HIP 74890 b","K Hot Jovian","Radial Velocity",762,13.3,3.73,971.489553461696,822,256,4.37450250455373,0.27,"No"
"GJ 328 b","M Cold Jovian","Radial Velocity",797,13.3,0.0051,971.489553461696,3771,66.9,4.37450250455373,0.07,"No"
"NY Vir b","B Hot Jovian","Eclipse Timing Variations",730,13.3,2.2,971.489553461696,3160,1774,4.37450250455373,0.34,"Yes"
"OGLE-2019-BLG-1470L AB c","Jovian","Microlensing",699,13.3,842.853577881192,971.489553461696,79940.7559943925,19243,4.37450250455373,0.257026875699888,"No"
"GJ 896 A b","M Cold Jovian","Astrometry",718,13.3,0.046,971.489553461696,284,20.4,4.37450250455373,0.11,"No"
"TYC 1422-614-1 b","K Hot Jovian","Radial Velocity",794,13.3,47.1,971.489553461696,198,2193,5.89,0.09,"No"
"HD 147873 c","G Hot Jovian","Radial Velocity",731,13.3,3.32,971.489553461696,491,355,4,0.28,"No"
"GJ 876 b","M Warm Jovian","Radial Velocity",723,13.3,0.29,971.489553461696,61.1,15.2,1,0.28,"No"
"TOI-4010 e","K Cold Jovian","Radial Velocity",692,13.3,0.17,971.489553461696,762,578,6.1,0.21,"No"
"HD 97048 b","B Cold Jovian","Disk Kinematics",794,13.3,0.0024,971.489553461696,79940.7559943925,599,0.003,0.07,"No"
"GJ 317 b","M Cold Jovian","Radial Velocity",794,13.3,0.016,971.489553461696,695,49.6,5,0.08,"No"
"HD 136418 b","G Hot Jovian","Radial Velocity",680,13.3,4.23,971.489553461696,464,343,4,0.25,"No"
"HD 159868 b","G Warm Jovian","Radial Velocity",704,13.3,0.67,971.489553461696,1184,182,7.57,0.38,"Yes"
"HD 154857 b","G Hot Jovian","Radial Velocity",778,13.3,3.11,971.489553461696,408,206,5.64,0.29,"Yes"
"HD 163607 c","G Warm Jovian","Radial Velocity",699,13.3,0.46,971.489553461696,1272,221,8.6,0.34,"Yes"
"HD 133131 B b","G Cold Jovian","Radial Velocity",794,13.3,0.033,971.489553461696,5769,167,9.7,0.1,"No"
"HD 135625 b","G Cold Jovian","Radial Velocity",731,13.3,0.077,971.489553461696,4055,184,4.4,0.14,"No"
"Kepler-454 d","G Cold Jovian","Radial Velocity",734,13.3,0.042,971.489553461696,4073,752,5.25,0.11,"No"
"HD 98736 b","G Cold Jovian","Radial Velocity",740,13.3,0.18,971.489553461696,968,105,7.39,0.22,"No"
"HD 82886 b","G Hot Jovian","Radial Velocity",740,13.3,5.58,971.489553461696,705,414,7,0.22,"No"
"Kepler-539 c","G Cold Jovian","Transit Timing Variations",762,13.3,0.16,971.489553461696,1000,1002,0.91,0.2,"No"
"NN Ser d","WD Jovian","Eclipse Timing Variations",731,13.3,842.853577881192,971.489553461696,2883,1682,4.37450250455373,0.257026875699888,"No"
"Kepler-432 c","K Hot Jovian","Radial Velocity",772,13.3,7.02,971.489553461696,406,2765,4.2,0.19,"No"
"HD 4203 c","G Cold Jovian","Radial Velocity",689,13.3,0.042,971.489553461696,6700,265,8.52,0.11,"No"
"HD 150706 b","G Cold Jovian","Radial Velocity",772,13.3,0.026,971.489553461696,5894,92.2,3,0.09,"No"
"HD 103774 b","F Hot Jovian","Radial Velocity",116,13.3,717,971.489553461696,5.89,183,1.05,0.07,"No"
"HD 108863 b","K Hot Jovian","Radial Velocity",767,13.3,9.64,971.489553461696,437,537,1.8,0.16,"No"
"HD 129445 b","G Cold Jovian","Radial Velocity",797,13.3,0.2,971.489553461696,1840,219,4.37450250455373,0.23,"No"
"NGC 2682 Sand 978 b","K Hot Jovian","Radial Velocity",692,13.3,75.3,971.489553461696,511,2680,4.37450250455373,0.08,"No"
"KMT-2016-BLG-1836L b","Jovian","Microlensing",700,13.3,842.853577881192,971.489553461696,79940.7559943925,23157,4.37450250455373,0.257026875699888,"No"
"HD 108341 b","K Cold Jovian","Radial Velocity",715,13.3,0.2,971.489553461696,1129,159,4.9,0.23,"No"
"HD 164922 b","G Cold Jovian","Radial Velocity",116,13.3,0.15,971.489553461696,1207,71.8,9.58,0.2,"No"
"HD 60532 c","F Hot Jovian","Radial Velocity",797,13.3,3.92,971.489553461696,600,84.7,2.8,0.26,"No"
"PSR B1620-26 b","PSR Jovian","Pulsar Timing",794,13.3,842.853577881192,971.489553461696,79940.7559943925,2271.62176407314,4.37450250455373,0.257026875699888,"No"
"KMT-2018-BLG-1976L b","Jovian","Microlensing",705,13.3,842.853577881192,971.489553461696,79940.7559943925,19047,4.37450250455373,0.257026875699888,"No"
"HD 25723 b","K Hot Jovian","Radial Velocity",794,13.3,39.6,971.489553461696,457,374,0.95,0.09,"No"
"HD 150010 b","K Hot Jovian","Radial Velocity",762,13.3,50,971.489553461696,562,471,4.9,0.09,"No"
"WASP-151 b","G Hot Jovian","Transit",100,13.3,461,971.489553461696,4.53,1477,5.5,0.07,"No"
"TOI-4145 A b","K Hot Jovian","Transit",136,13.3,222,971.489553461696,4.07,669,4.7,0.07,"No"
"TOI-1130 c","K Hot Jovian","Transit",325,13.32,27.1,971.489553461696,8.35,190,4.1,0.1,"No"
"K2-29 b","G Hot Jovian","Transit",232,13.34,285,971.489553461696,3.26,582,2.6,0.07,"No"
"Kepler-468 b","G Hot Jovian","Transit",116,13.34,10.6,971.489553461696,38.5,1444,2,0.16,"No"
"CoRoT-4 b","F Hot Jovian","Transit",228,13.34,189,971.489553461696,9.2,2369,1,0.07,"No"
"HD 202696 b","K Hot Jovian","Radial Velocity",634,13.35,9.54,971.489553461696,517,614,1.32,0.16,"No"
"Kepler-423 b","G Hot Jovian","Transit",189,13.36,746,971.489553461696,2.68,2474,11,0.07,"No"
"TrES-5 b","K Hot Jovian","Transit",568,13.38,749,971.489553461696,1.48,1175,7.4,0.07,"No"
"HATS-28 b","G Hot Jovian","Transit",213,13.38,416,971.489553461696,3.18,1746,6.2,0.07,"No"
"HD 202696 c","K Hot Jovian","Radial Velocity",592,13.39,4.27,971.489553461696,946,614,1.32,0.25,"No"
"HATS-61 b","G Hot Jovian","Transit",1080,13.39,375,971.489553461696,7.82,2217,8.9,0.07,"No"
"HD 191939 f","G Cold Jovian","Radial Velocity",660,13.4,0.063,971.489553461696,2200,174,8.7,0.13,"No"
"24 Sex b","K Hot Jovian","Radial Velocity",632,13.4,8.24,971.489553461696,452,235,2.7,0.18,"No"
"2MASS J19383260+4603591 b","B Hot Jovian","Eclipse Timing Variations",603,13.4,35.3,971.489553461696,406,1292,4.37450250455373,0.1,"No"
"HD 131496 b","K Hot Jovian","Radial Velocity",572,13.4,2.47,971.489553461696,896,430,2.7,0.32,"Yes"
"HD 187123 c","G Cold Jovian","Radial Velocity",632,13.4,0.058,971.489553461696,3810,149,7.4,0.12,"No"
"HD 65216 c","G Cold Jovian","Radial Velocity",645,13.4,0.022,971.489553461696,5370,114,4,0.09,"No"
"HD 4313 b","G Hot Jovian","Radial Velocity",612,13.4,10.6,971.489553461696,356,444,2,0.16,"No"
"6 Lyn b","K Hot Jovian","Radial Velocity",597,13.4,3.2,971.489553461696,919,178,2.35,0.29,"Yes"
"HD 190647 b","G Warm Jovian","Radial Velocity",630,13.4,0.41,971.489553461696,1176,177,7.96,0.32,"Yes"
"HD 206610 b","K Hot Jovian","Radial Velocity",647,13.4,6.27,971.489553461696,673,480,3,0.2,"No"
"TOI-2202 c","K Hot Jovian","Transit Timing Variations",117,13.4,16.5,971.489553461696,24.7,769,7.48,0.13,"No"
"7 CMa b","K Hot Jovian","Radial Velocity",587,13.4,3.75,971.489553461696,735,64.6,4.3,0.27,"No"
